Date,SPY,VTI,IWM,IEUR,EEM,EWJ,MTUM,QUAL,VLUE,USMV,IWD,IWF,XLF,XLK,XLE,XLV,XLY,XLP,XLRE,XLU,XLB,GLD,DBC,VNQ,LQD,HYG,IEF,TIP,SHY
2016-04-22,28.06492805480957,41.42363357543945,31.53644752502441,100.87552642822266,178.54966735839844,91.27472686767578,64.8907699584961,57.44895935058594,49.14032745361328,36.88476943969727,82.5430908203125,92.55149841308594,16.00631332397461,39.06855773925781,45.36486053466797,61.32603454589844,71.7877197265625,40.30862808227539,22.765474319458008,34.94563293457031,38.98710250854492,117.88999938964844,12.286917686462402,56.11750030517578,86.3294448852539,50.6441650390625,89.04911041259766,86.40982818603516,71.15608978271484
2016-04-25,27.88617515563965,41.15223693847656,31.43207740783692,100.1594696044922,178.24205017089844,91.05252075195312,65.00666809082031,57.40576934814453,48.914188385009766,36.96878433227539,82.2749252319336,92.47792053222656,15.972334861755373,39.07755279541016,44.85734558105469,61.08713912963867,71.86900329589844,40.58790969848633,22.92539978027344,35.012054443359375,38.8549690246582,118.2300033569336,12.278178215026855,56.58395767211914,86.1274642944336,50.44983673095703,88.95143127441406,86.3111572265625,71.13931274414062
2016-04-26,28.186813354492188,40.98259353637695,31.61100578308105,101.1407241821289,178.5069122314453,91.30039978027344,64.93533325195312,57.492149353027344,49.16370391845703,36.94357299804688,82.70555877685547,92.45030212402344,16.07427978515625,38.88867950439453,45.57462692260742,60.85676574707031,72.04068756103516,40.42498779296875,22.98981285095215,35.063724517822266,39.16878509521485,118.6999969482422,12.43547821044922,56.8034553527832,86.09136199951172,50.619850158691406,88.76424407958984,86.2731704711914,71.12259674072266
2016-04-27,28.35745048522949,40.94868087768555,31.834672927856445,101.49433135986328,178.87432861328125,91.5226058959961,64.9264144897461,57.526702880859375,49.4288330078125,37.06959533691406,83.23369598388672,92.22039031982422,16.101470947265625,38.70882034301758,46.4407844543457,60.78848648071289,71.9684066772461,40.61893081665039,22.90296936035156,35.57295227050781,39.49912643432617,119.04000091552734,12.549084663391112,56.76915740966797,86.6396713256836,50.91741180419922,89.25260925292969,86.7970199584961,71.17288970947266
2016-04-28,28.06492805480957,39.08274459838867,31.60354995727539,100.33626556396484,177.2508544921875,90.70211029052734,64.66783142089844,56.99117660522461,48.89078521728516,36.90156173706055,82.4537124633789,91.4109344482422,15.93155574798584,38.2231559753418,45.75056457519531,60.49833297729492,71.19142150878906,40.65771865844727,22.92612075805664,35.521297454833984,39.12749862670898,121.29000091552734,12.61899471282959,56.65256118774414,86.71900177001953,50.83240509033203,89.56190490722656,87.2525405883789,71.21477508544922
2016-04-29,27.943056106567383,38.74348831176758,31.61100578308105,99.43457794189452,176.2939453125,90.17227172851562,64.77481079101562,56.45562362670898,48.196807861328125,36.77553176879883,81.97428894042969,90.93264770507812,15.843201637268066,37.89039611816406,45.67614364624024,59.55120086669922,71.55281066894531,40.57237243652344,22.70758628845215,35.73533248901367,38.89625930786133,123.6500015258789,12.741339683532717,56.13121795654297,86.81287384033203,50.91741180419922,89.5293197631836,87.21454620361328,71.23992156982422
2016-05-02,27.869918823242188,39.45592498779297,31.82646369934082,100.318603515625,177.69522094726562,90.8730697631836,65.59522247314453,56.96523284912109,48.36835479736328,37.09481048583984,82.53494262695312,91.76046752929688,15.98592758178711,38.16920471191406,45.62876510620117,59.89254379272461,72.5556411743164,41.037845611572266,22.946382522583008,36.023155212402344,39.036659240722656,123.23999786376952,12.566561698913574,57.002384185791016,86.70071411132812,50.93691635131836,89.2693099975586,86.92608642578125,71.21390533447266
2016-05-03,27.081769943237305,39.08274459838867,31.245689392089844,98.67433166503906,176.148681640625,89.95861053466797,65.14933013916016,56.51609420776367,47.80693054199219,36.96878433227539,81.61679077148438,91.04300689697266,15.782027244567873,37.81843185424805,44.55284118652344,59.70480346679688,71.88710021972656,40.96026611328125,23.062164306640625,35.9936408996582,38.39251708984375,122.95999908447266,12.374305725097656,57.09156036376953,86.85259246826172,50.60753631591797,89.79914855957031,86.96401977539062,71.28931427001953
2016-05-04,26.643001556396484,38.74348831176758,30.8729190826416,97.86103057861328,175.1661376953125,89.42872619628906,65.08692169189453,56.16193389892578,47.30009078979492,37.01078796386719,81.01554107666016,90.58309173583984,15.659686088562012,37.70151901245117,43.90999603271485,59.133113861083984,71.56187438964844,41.08438873291016,23.39504051208496,36.41431427001953,38.004371643066406,122.20999908447266,12.383045196533203,57.9078369140625,86.70794677734375,50.41839599609375,89.96210479736328,87.06273651123047,71.2809829711914
2016-05-05,26.63486862182617,38.94704055786133,30.716352462768555,97.47205352783205,175.13186645507812,89.39453887939453,64.97994232177734,56.18785858154297,47.18312454223633,37.03599548339844,81.04806518554688,90.56468963623048,15.652886390686035,37.71950912475586,44.26863861083984,59.38056182861328,71.10108947753906,41.0921516418457,23.4167423248291,36.27407455444336,37.81443786621094,122.06999969482422,12.260700225830078,58.07246780395508,86.88156127929688,50.37570571899414,90.20671081542967,87.34363555908203,71.30614471435547
2016-05-06,26.67550468444824,39.15060043334961,30.783456802368164,98.04669189453124,175.77272033691406,89.71929168701172,65.3901138305664,56.317413330078125,47.393672943115234,37.15363311767578,81.2430419921875,90.9234390258789,15.720861434936523,37.998313903808594,44.16713333129883,59.03069686889648,71.62508392333984,41.30159378051758,23.53976249694824,36.03791427612305,38.1199951171875,123.18000030517578,12.339350700378418,58.71038436889648,86.69344329833984,50.34521865844727,89.99478149414062,87.03996276855469,71.28931427001953
2016-05-09,26.33423614501953,39.11667251586914,30.770038604736328,98.32955169677734,175.91793823242188,89.81330108642578,65.85381317138672,56.4383544921875,47.28448486328125,37.31325912475586,81.08866882324219,91.23615264892578,15.680075645446776,37.998313903808594,43.5242805480957,59.70480346679688,71.82386016845703,41.52658462524414,23.77711677551269,36.244571685791016,37.65753555297852,120.6500015258789,12.06844425201416,59.35518646240234,86.60667419433594,50.25370407104492,90.16592407226562,87.09312438964844,71.32290649414062
2016-05-10,26.83800506591797,40.10052490234375,31.06676483154297,99.31967163085938,178.1053009033203,90.88160705566406,66.73661041259766,57.07753372192383,47.90050506591797,37.62413024902344,82.12055969238281,92.35833740234376,15.904366493225098,38.49295425415039,44.28893661499024,60.2082405090332,72.74533081054688,41.9377326965332,23.865392684936523,36.28147506713867,38.28516387939453,120.9800033569336,12.365565299987791,59.34830474853516,86.75132751464844,50.68069839477539,90.1496124267578,87.35881805419922,71.33967590332031
2016-05-11,26.77300453186035,39.35415649414063,30.89528083801269,98.09085845947266,176.43917846679688,90.05261993408203,66.01433563232422,56.472904205322266,47.40146255493164,37.31325912475586,81.67367553710938,91.30973052978516,15.734452247619627,38.21416473388672,44.42428207397461,59.48291778564453,71.2817611694336,41.60415267944336,23.43122100830078,36.41431427001953,38.15303039550781,122.12000274658205,12.653950691223145,58.0793342590332,86.84536743164062,50.64411544799805,90.28814697265624,87.34363555908203,71.31452178955078
2016-05-12,26.699874877929688,39.65949630737305,30.81328010559082,97.5692901611328,176.49046325683594,90.01842498779297,66.17481994628906,56.585205078125,47.22990036010742,37.43088912963867,81.68180084228516,91.1441879272461,15.741244316101074,38.10623550415039,44.546085357666016,59.133113861083984,71.41729736328125,41.829132080078125,23.51082229614257,36.62835311889648,38.31818771362305,121.16000366210938,12.671430587768556,58.415435791015625,86.66452026367188,50.72343444824219,90.04360961914062,87.28289031982422,71.2726058959961
2016-05-13,26.22047996520996,39.11667251586914,30.50760078430176,96.9239730834961,174.9525146484375,89.2406997680664,65.80925750732422,56.08422470092773,46.77765274047852,37.1788215637207,80.88553619384766,90.48191833496094,15.550936698913574,37.96234130859375,43.97765350341797,58.99658203125,70.56803131103516,41.30159378051758,23.171436309814453,36.451210021972656,37.94658279418945,121.70999908447266,12.653950691223145,57.89411926269531,86.82368469238281,50.49773406982422,90.38600158691406,87.49546813964844,71.2809829711914
